Timestamp,Game ID,Date (UTC),Home Team,Home Score,Away Team,Away Score,Game Status
2025-02-09 03:31:42,0022400750,2025-02-09T03:00:00Z,Kings,21,Pelicans,31,1st Qtr             
2025-02-09 03:31:42,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:31:53,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:31:53,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:31:53,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:31:53,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:31:53,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:31:53,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:31:53,0022400745,2025-02-09T01:00:00Z,Bulls,106,Warriors,130,Q4 2:20
2025-02-09 03:31:53,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Q4 :00.0
2025-02-09 03:31:53,0022400747,2025-02-09T01:00:00Z,Timberwolves,114,Trail Blazers,98,Final               
2025-02-09 03:31:53,0022400748,2025-02-09T01:30:00Z,Knicks,78,Celtics,97,Q4 10:36
2025-02-09 03:31:53,0022400749,2025-02-09T02:00:00Z,Suns,69,Nuggets,82,Q3 6:12
2025-02-09 03:31:53,0022400750,2025-02-09T03:00:00Z,Kings,21,Pelicans,31,Q1 :28.6
2025-02-09 03:31:53,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:32:13,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:32:13,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:32:13,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:32:13,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:32:13,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:32:13,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:32:13,0022400745,2025-02-09T01:00:00Z,Bulls,107,Warriors,130,4th Qtr             
2025-02-09 03:32:13,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:32:13,0022400747,2025-02-09T01:00:00Z,Timberwolves,114,Trail Blazers,98,Final               
2025-02-09 03:32:13,0022400748,2025-02-09T01:30:00Z,Knicks,80,Celtics,98,4th Qtr             
2025-02-09 03:32:13,0022400749,2025-02-09T02:00:00Z,Suns,71,Nuggets,82,3rd Qtr             
2025-02-09 03:32:13,0022400750,2025-02-09T03:00:00Z,Kings,24,Pelicans,31,1st Qtr             
2025-02-09 03:32:13,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:32:23,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:32:23,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:32:23,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:32:23,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:32:23,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:32:23,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:32:23,0022400745,2025-02-09T01:00:00Z,Bulls,107,Warriors,130,4th Qtr             
2025-02-09 03:32:23,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:32:23,0022400747,2025-02-09T01:00:00Z,Timberwolves,114,Trail Blazers,98,Final               
2025-02-09 03:32:23,0022400748,2025-02-09T01:30:00Z,Knicks,80,Celtics,98,4th Qtr             
2025-02-09 03:32:23,0022400749,2025-02-09T02:00:00Z,Suns,71,Nuggets,82,3rd Qtr             
2025-02-09 03:32:23,0022400750,2025-02-09T03:00:00Z,Kings,24,Pelicans,31,1st Qtr             
2025-02-09 03:32:23,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:32:44,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:32:44,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:32:44,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:32:44,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:32:44,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:32:44,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:32:44,0022400745,2025-02-09T01:00:00Z,Bulls,107,Warriors,130,Q4 1:41
2025-02-09 03:32:44,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:32:44,0022400747,2025-02-09T01:00:00Z,Timberwolves,114,Trail Blazers,98,Final               
2025-02-09 03:32:44,0022400748,2025-02-09T01:30:00Z,Knicks,80,Celtics,101,Q4 9:49
2025-02-09 03:32:44,0022400749,2025-02-09T02:00:00Z,Suns,71,Nuggets,82,Q3 5:31
2025-02-09 03:32:44,0022400750,2025-02-09T03:00:00Z,Kings,24,Pelicans,34,Q1 :00.0
2025-02-09 03:32:44,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:32:55,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:32:55,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:32:55,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:32:55,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:32:55,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:32:55,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:32:55,0022400745,2025-02-09T01:00:00Z,Bulls,107,Warriors,130,4th Qtr             
2025-02-09 03:32:55,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:32:55,0022400747,2025-02-09T01:00:00Z,Timberwolves,114,Trail Blazers,98,Final               
2025-02-09 03:32:55,0022400748,2025-02-09T01:30:00Z,Knicks,80,Celtics,101,4th Qtr             
2025-02-09 03:32:55,0022400749,2025-02-09T02:00:00Z,Suns,71,Nuggets,82,3rd Qtr             
2025-02-09 03:32:55,0022400750,2025-02-09T03:00:00Z,Kings,24,Pelicans,34,End of 1st Qtr      
2025-02-09 03:32:55,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:33:15,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:33:15,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:33:15,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:33:15,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:33:15,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:33:15,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:33:15,0022400745,2025-02-09T01:00:00Z,Bulls,107,Warriors,130,4th Qtr             
2025-02-09 03:33:15,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:33:15,0022400747,2025-02-09T01:00:00Z,Timberwolves,114,Trail Blazers,98,Final               
2025-02-09 03:33:15,0022400748,2025-02-09T01:30:00Z,Knicks,80,Celtics,101,4th Qtr             
2025-02-09 03:33:15,0022400749,2025-02-09T02:00:00Z,Suns,71,Nuggets,82,3rd Qtr             
2025-02-09 03:33:15,0022400750,2025-02-09T03:00:00Z,Kings,24,Pelicans,31,End of 1st Qtr      
2025-02-09 03:33:15,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:33:26,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:33:26,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:33:26,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:33:26,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:33:26,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:33:26,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:33:26,0022400745,2025-02-09T01:00:00Z,Bulls,107,Warriors,130,Q4 1:22
2025-02-09 03:33:26,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:33:26,0022400747,2025-02-09T01:00:00Z,Timberwolves,114,Trail Blazers,98,Final               
2025-02-09 03:33:26,0022400748,2025-02-09T01:30:00Z,Knicks,82,Celtics,101,Q4 9:15
2025-02-09 03:33:26,0022400749,2025-02-09T02:00:00Z,Suns,71,Nuggets,82,Q3 4:58
2025-02-09 03:33:26,0022400750,2025-02-09T03:00:00Z,Kings,24,Pelicans,31,END Q1
2025-02-09 03:33:26,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:33:46,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:33:46,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:33:46,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:33:46,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:33:46,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:33:46,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:33:46,0022400745,2025-02-09T01:00:00Z,Bulls,109,Warriors,130,Q4 1:22
2025-02-09 03:33:46,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:33:46,0022400747,2025-02-09T01:00:00Z,Timberwolves,114,Trail Blazers,98,Final               
2025-02-09 03:33:46,0022400748,2025-02-09T01:30:00Z,Knicks,82,Celtics,101,Q4 8:50
2025-02-09 03:33:46,0022400749,2025-02-09T02:00:00Z,Suns,71,Nuggets,84,Q3 4:41
2025-02-09 03:33:46,0022400750,2025-02-09T03:00:00Z,Kings,24,Pelicans,31,END Q1
2025-02-09 03:33:46,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:33:57,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:33:57,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:33:57,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:33:57,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:33:57,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:33:57,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:33:57,0022400745,2025-02-09T01:00:00Z,Bulls,109,Warriors,130,4th Qtr             
2025-02-09 03:33:57,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:33:57,0022400747,2025-02-09T01:00:00Z,Timberwolves,114,Trail Blazers,98,Final               
2025-02-09 03:33:57,0022400748,2025-02-09T01:30:00Z,Knicks,82,Celtics,101,4th Qtr             
2025-02-09 03:33:57,0022400749,2025-02-09T02:00:00Z,Suns,71,Nuggets,84,3rd Qtr             
2025-02-09 03:33:57,0022400750,2025-02-09T03:00:00Z,Kings,24,Pelicans,31,End of 1st Qtr      
2025-02-09 03:33:57,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:34:17,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:34:17,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:34:17,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:34:17,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:34:17,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:34:17,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:34:17,0022400745,2025-02-09T01:00:00Z,Bulls,109,Warriors,130,4th Qtr             
2025-02-09 03:34:17,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:34:17,0022400747,2025-02-09T01:00:00Z,Timberwolves,114,Trail Blazers,98,Final               
2025-02-09 03:34:17,0022400748,2025-02-09T01:30:00Z,Knicks,84,Celtics,101,4th Qtr             
2025-02-09 03:34:17,0022400749,2025-02-09T02:00:00Z,Suns,73,Nuggets,84,3rd Qtr             
2025-02-09 03:34:17,0022400750,2025-02-09T03:00:00Z,Kings,24,Pelicans,31,End of 1st Qtr      
2025-02-09 03:34:17,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:34:28,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:34:28,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:34:28,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:34:28,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:34:28,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:34:28,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:34:28,0022400745,2025-02-09T01:00:00Z,Bulls,109,Warriors,130,4th Qtr             
2025-02-09 03:34:28,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:34:28,0022400748,2025-02-09T01:30:00Z,Knicks,84,Celtics,101,4th Qtr             
2025-02-09 03:34:28,0022400749,2025-02-09T02:00:00Z,Suns,73,Nuggets,84,3rd Qtr             
2025-02-09 03:34:28,0022400750,2025-02-09T03:00:00Z,Kings,24,Pelicans,31,End of 1st Qtr      
2025-02-09 03:34:28,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:34:49,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:34:49,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:34:49,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:34:49,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:34:49,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:34:49,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:34:49,0022400745,2025-02-09T01:00:00Z,Bulls,109,Warriors,130,4th Qtr             
2025-02-09 03:34:49,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:34:49,0022400748,2025-02-09T01:30:00Z,Knicks,84,Celtics,103,4th Qtr             
2025-02-09 03:34:49,0022400749,2025-02-09T02:00:00Z,Suns,73,Nuggets,84,3rd Qtr             
2025-02-09 03:34:49,0022400750,2025-02-09T03:00:00Z,Kings,24,Pelicans,31,End of 1st Qtr      
2025-02-09 03:34:49,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:34:59,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:34:59,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:34:59,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:34:59,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:34:59,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:34:59,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:34:59,0022400745,2025-02-09T01:00:00Z,Bulls,109,Warriors,130,4th Qtr             
2025-02-09 03:34:59,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:34:59,0022400748,2025-02-09T01:30:00Z,Knicks,84,Celtics,103,4th Qtr             
2025-02-09 03:34:59,0022400749,2025-02-09T02:00:00Z,Suns,73,Nuggets,84,3rd Qtr             
2025-02-09 03:34:59,0022400750,2025-02-09T03:00:00Z,Kings,24,Pelicans,31,End of 1st Qtr      
2025-02-09 03:34:59,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:35:20,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:35:20,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:35:20,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:35:20,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:35:20,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:35:20,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:35:20,0022400745,2025-02-09T01:00:00Z,Bulls,111,Warriors,132,4th Qtr             
2025-02-09 03:35:20,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:35:20,0022400748,2025-02-09T01:30:00Z,Knicks,87,Celtics,105,4th Qtr             
2025-02-09 03:35:20,0022400749,2025-02-09T02:00:00Z,Suns,73,Nuggets,85,3rd Qtr             
2025-02-09 03:35:20,0022400750,2025-02-09T03:00:00Z,Kings,26,Pelicans,31,2nd Qtr             
2025-02-09 03:35:20,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:35:30,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:35:30,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:35:30,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:35:30,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:35:30,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:35:30,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:35:30,0022400745,2025-02-09T01:00:00Z,Bulls,111,Warriors,132,4th Qtr             
2025-02-09 03:35:30,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:35:30,0022400748,2025-02-09T01:30:00Z,Knicks,87,Celtics,105,4th Qtr             
2025-02-09 03:35:30,0022400749,2025-02-09T02:00:00Z,Suns,73,Nuggets,85,3rd Qtr             
2025-02-09 03:35:30,0022400750,2025-02-09T03:00:00Z,Kings,26,Pelicans,31,2nd Qtr             
2025-02-09 03:35:30,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:35:51,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:35:51,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:35:51,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:35:51,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:35:51,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:35:51,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:35:51,0022400745,2025-02-09T01:00:00Z,Bulls,111,Warriors,132,Final               
2025-02-09 03:35:51,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:35:51,0022400748,2025-02-09T01:30:00Z,Knicks,87,Celtics,105,Q4 7:50
2025-02-09 03:35:51,0022400749,2025-02-09T02:00:00Z,Suns,73,Nuggets,85,Q3 3:51
2025-02-09 03:35:51,0022400750,2025-02-09T03:00:00Z,Kings,26,Pelicans,31,Q2 11:31
2025-02-09 03:35:51,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:36:01,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:36:01,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:36:01,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:36:01,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:36:01,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:36:01,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:36:01,0022400745,2025-02-09T01:00:00Z,Bulls,111,Warriors,132,Final               
2025-02-09 03:36:01,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:36:01,0022400748,2025-02-09T01:30:00Z,Knicks,88,Celtics,105,Q4 7:50
2025-02-09 03:36:01,0022400749,2025-02-09T02:00:00Z,Suns,73,Nuggets,85,Q3 3:51
2025-02-09 03:36:01,0022400750,2025-02-09T03:00:00Z,Kings,26,Pelicans,34,Q2 11:22
2025-02-09 03:36:01,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:36:22,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:36:22,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:36:22,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:36:22,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:36:22,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:36:22,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:36:22,0022400745,2025-02-09T01:00:00Z,Bulls,111,Warriors,132,Final               
2025-02-09 03:36:22,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:36:22,0022400748,2025-02-09T01:30:00Z,Knicks,88,Celtics,105,4th Qtr             
2025-02-09 03:36:22,0022400749,2025-02-09T02:00:00Z,Suns,73,Nuggets,85,3rd Qtr             
2025-02-09 03:36:22,0022400750,2025-02-09T03:00:00Z,Kings,26,Pelicans,34,2nd Qtr             
2025-02-09 03:36:22,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:36:33,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:36:33,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:36:33,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:36:33,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:36:33,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:36:33,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:36:33,0022400745,2025-02-09T01:00:00Z,Bulls,111,Warriors,132,Final               
2025-02-09 03:36:33,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:36:33,0022400748,2025-02-09T01:30:00Z,Knicks,88,Celtics,107,4th Qtr             
2025-02-09 03:36:33,0022400749,2025-02-09T02:00:00Z,Suns,73,Nuggets,85,3rd Qtr             
2025-02-09 03:36:33,0022400750,2025-02-09T03:00:00Z,Kings,26,Pelicans,34,2nd Qtr             
2025-02-09 03:36:33,0022400751,2025-02-09T03:30:00Z,Clippers,0,Jazz,0,10:30 pm ET
2025-02-09 03:36:54,0022400728,2025-02-07T00:30:00Z,Celtics,0,Mavericks,0,7:30 pm ET
2025-02-09 03:36:54,0022400729,2025-02-07T01:00:00Z,Timberwolves,0,Rockets,0,8:00 pm ET
2025-02-09 03:36:54,0022400730,2025-02-07T02:00:00Z,Nuggets,0,Magic,0,9:00 pm ET
2025-02-09 03:36:54,0022400731,2025-02-07T03:00:00Z,Lakers,0,Warriors,0,10:00 pm ET
2025-02-09 03:36:54,0022400732,2025-02-07T03:00:00Z,Trail Blazers,0,Kings,0,10:00 pm ET
2025-02-09 03:36:54,0022400733,2025-02-07T03:30:00Z,Clippers,0,Pacers,0,10:30 pm ET
2025-02-09 03:36:54,0022400745,2025-02-09T01:00:00Z,Bulls,111,Warriors,132,Final               
2025-02-09 03:36:54,0022400746,2025-02-09T01:00:00Z,Grizzlies,112,Thunder,125,Final               
2025-02-09 03:36:54,0022400748,2025-02-09T01:30:00Z,Knicks,88,Celtics,107,4th Qtr             
